deviceid,interfaceindex,recordtime,avgdiscards_percent,avgerrors_percent,avgintraffic_bps,avgouttraffic_bps,count,maxdiscards_percent,maxerrors_percent,maxintraffic_bps,maxouttraffic_bps,mindiscards_percent,minerrors_percent,minintraffic_bps,minouttraffic_bps,sumdiscards_percent,sumerrors_percent,sumintraffic_bps,sumouttraffic_bps
1,56,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,56,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,65,2024-12-18 11:00:00.000+0000,0,0,44475292,4091193431.66667,42,0,0,44485993,4161693669,0,0,44464591,4023010164,0,0,1867962264,171830124130
1,65,2024-12-18 15:00:00.000+0000,0,0,44600311,499322135.674419,43,0,0,44611273,573641958,0,0,44589349,425706682,0,0,1917813373,21470851834
1,65,2024-12-19 10:00:00.000+0000,0,0,45194608,1623856546.23913,46,0,0,45206353,1683632086,0,0,45182863,1570793471,0,0,2078951968,74697401127
1,65,2024-12-19 11:00:00.000+0000,0,0,45222535,1789475108.9322,59,0,0,45237673,1889185928,0,0,45207397,1690174770,0,0,2668129565,105579031427
1,65,2024-12-19 13:00:00.000+0000,0,0,45293963.9827586,2226994870.7069,58,0,0,45341694,2319106131,0,0,45270037,2121511186,0,0,2627049911,129165702501
1,65,2024-12-19 17:00:00.000+0000,0,0,45461754,3103759151.33333,21,0,0,45466974,3128718167,0,0,45456534,3076966767,0,0,954696834,65178942178
1,65,2024-12-19 18:00:00.000+0000,0,0,45483156,3199962622.18644,59,0,0,45498294,3262387608,0,0,45468018,3133076338,0,0,2683506204,188797794709
1,65,2024-12-23 10:00:00.000+0000,0,0,48239581.5789474,2326380909.4386,57,0,0,48254193,2391064884,0,0,48224961,2277632139,0,0,2749656150,132603711838
1,65,2024-12-23 11:00:00.000+0000,0,0,48264705,2455588158.31034,29,0,0,48285513,2587073383,0,0,48255237,2397134788,0,0,1399676445,71212056591
1,65,2024-12-23 12:00:00.000+0000,0,0,48298995.8780488,2674532527.07317,41,0,0,48316311,2784462844,0,0,48286557,2594123735,0,0,1980258831,109655833610
1,65,2024-12-23 14:00:00.000+0000,0,0,48371484.4177215,3089758503.92405,79,0,0,48379473,3137535901,0,0,48368772,3074585700,0,0,3821347269,244090921810
1,65,2024-12-23 15:00:00.000+0000,0,0,48395981.25,3234774825.57143,56,0,0,48410793,3318482014,0,0,48380517,3144378852,0,0,2710174950,181147390232
1,65,2024-12-23 18:00:00.000+0000,0,0,48500316,3674882491.55556,18,0,0,48504753,3687172989,0,0,48495879,3662784418,0,0,873005688,66147884848
1,65,2024-12-24 10:00:00.000+0000,0,0,48994128,4215213358.6087,46,0,0,49005873,4265588945,0,0,48982383,4173525858,0,0,2253729888,193899814496
1,65,2024-12-24 11:00:00.000+0000,0,0,49022059.4237288,642819338.525424,59,0,0,49037193,4292470811,0,0,49006917,529535,0,0,2892301506,37926340973
1,66,2024-12-18 11:00:00.000+0000,0.01,0,233790968,4060377638.47619,42,0.01,0,233801669,4132074539,0.01,0,233780267,3989820805,0.42,0,9819220656,170535860816
1,66,2024-12-18 15:00:00.000+0000,0.046976744186,0,233915987,489452800.209302,43,0.05,0,233926949,565944409,0.04,0,233905025,413036321,2.02,0,10058387441,21046470409
1,66,2024-12-19 10:00:00.000+0000,0.02,0,234510284,1821109274.80435,46,0.02,0,234522029,1884818369,0.02,0,234498539,1763811446,0.92,0,10787473064,83771026641
1,66,2024-12-19 11:00:00.000+0000,0.0167796610169,0,234538211,1996172253.20339,59,0.02,0,234553349,2100672651,0.01,0,234523073,1891808610,0.99,0,13837754449,117774162939
1,66,2024-12-19 13:00:00.000+0000,0.01,0,234601282.189655,2457989304.75862,58,0.01,0,234616974,2556639877,0.01,0,234585713,2345984150,0.58,0,13606874367,142563379676
1,66,2024-12-19 17:00:00.000+0000,0.01,0,234737034,3381522444.33333,21,0.01,0,234742254,3408287652,0.01,0,234731814,3352601792,0.21,0,4929477714,71011971331
1,66,2024-12-19 18:00:00.000+0000,0.01,0,234758436,3484142220.61017,59,0.01,0,234773574,3551753045,0.01,0,234743298,3412958815,0.59,0,13850747724,205564391016
1,66,2024-12-23 10:00:00.000+0000,0.01,0,237515118,3226365827.80702,57,0.01,0,237529734,3293603184,0.01,0,237500502,3174486785,0.57,0,13538361726,183902852185
1,66,2024-12-23 11:00:00.000+0000,0.01,0,237540246,3359108178.27586,29,0.01,0,237561054,3492566312,0.01,0,237530778,3299878611,0.29,0,6888667134,97414137170
1,66,2024-12-23 12:00:00.000+0000,0.01,0,237574536.878049,3581050731.97561,41,0.01,0,237591852,3692369138,0.01,0,237562098,3499624302,0.41,0,9740556012,146823080011
1,66,2024-12-23 14:00:00.000+0000,0.01,0,237646909.78481,4007709186.5443,79,0.01,0,237655014,4057511383,0.01,0,237644052,3991901360,0.79,0,18774105873,316609025737
1,66,2024-12-23 15:00:00.000+0000,0.01,0,237671522.25,4157159391.05357,56,0.01,0,237686334,4243385083,0.01,0,237656058,4064462110,0.56,0,13309605246,232800925899
1,66,2024-12-23 18:00:00.000+0000,0.06,0,237775857,322145797.111111,18,0.06,0,237780294,335716712,0.06,0,237771420,308888167,1.08,0,4279965426,5798624348
1,66,2024-12-24 10:00:00.000+0000,0.03,0,238269669,973293781.543478,46,0.03,0,238281414,1026205645,0.03,0,238257924,929210782,1.38,0,10960404774,44771513951
1,66,2024-12-24 11:00:00.000+0000,0.0252542372881,0,238297596,1117311386.01695,59,0.03,0,238312734,1201817292,0.02,0,238282458,1032535331,1.49,0,14059558164,65921371775
1,67,2024-12-18 11:00:00.000+0000,0,0,30228158,1823494719.69048,42,0,0,30238900,1825719949,0,0,30217416,1821358883,0,0,1269582636,76586778227
1,67,2024-12-18 15:00:00.000+0000,0,0,30353656,1845031247.06977,43,0,0,30364660,1846851482,0,0,30342652,1843125521,0,0,1305207208,79336343624
1,67,2024-12-19 10:00:00.000+0000,0,0,30950230,1935093140.52174,46,0,0,30962020,1937261175,0,0,30938440,1932965118,0,0,1423710580,89014284464
1,67,2024-12-19 11:00:00.000+0000,0,0,30978264,1940306758.9661,59,0,0,30993460,1943203763,0,0,30963068,1937448830,0,0,1827717576,114478098779
1,67,2024-12-19 13:00:00.000+0000,0,0,31041515.4310345,1952755856.17241,58,0,0,31057032,1955733424,0,0,31025948,1949657516,0,0,1800407895,113259839658
1,67,2024-12-19 17:00:00.000+0000,0,0,31177552,1982862590.80952,21,0,0,31182792,1984025619,0,0,31172312,1981787826,0,0,654728592,41640114407
1,67,2024-12-19 18:00:00.000+0000,0,0,31199036,1987158619.45763,59,0,0,31214232,1989746017,0,0,31183840,1984229896,0,0,1840743124,117242358548
1,67,2024-12-23 10:00:00.000+0000,0,0,33966280,2390663251.2807,57,0,0,33980952,2393063874,0,0,33951608,2388375383,0,0,1936077960,136267805323
1,67,2024-12-23 11:00:00.000+0000,0,0,33991504.2758621,2395390834.93103,29,0,0,34012392,2399976057,0,0,33982000,2393352896,0,0,985753624,69466334213
1,67,2024-12-23 12:00:00.000+0000,0,0,34025926.5365854,2403252841.70732,41,0,0,34043308,2407666673,0,0,34013440,2400208022,0,0,1395062988,98533366510
1,67,2024-12-23 14:00:00.000+0000,0,0,34098659.6455696,2419986938.96203,79,0,0,34106712,2421519182,0,0,34095970,2419400962,0,0,2693794112,191178968178
1,67,2024-12-23 15:00:00.000+0000,0,0,34123283.5,2424767603.85714,56,0,0,34138152,2427460330,0,0,34107760,2421768339,0,0,1910903876,135786985816
1,67,2024-12-23 18:00:00.000+0000,0,0,34228018,2442696282.44444,18,0,0,34232472,2443359204,0,0,34223564,2441994491,0,0,616104324,43968533084
1,67,2024-12-24 10:00:00.000+0000,0,0,34723722,2513115394.8913,46,0,0,34735512,2515082532,0,0,34711932,2511067443,0,0,1597291212,115603308165
1,67,2024-12-24 11:00:00.000+0000,0,0,34751756,2517896634.55932,59,0,0,34766952,2520524992,0,0,34736560,2515260117,0,0,2050353604,148555901439
1,68,2024-12-18 11:00:00.000+0000,0.03,0,56068036,1121556712.38095,42,0.03,0,56078778,1129456637,0.03,0,56057294,1113770232,1.26,0,2354857512,47105381920
1,68,2024-12-18 15:00:00.000+0000,0.03,0,56193534,1210495720.76744,43,0.03,0,56204538,1218171650,0.03,0,56182530,1202761243,1.29,0,2416321962,52051315993
1,68,2024-12-19 10:00:00.000+0000,0.02,0,56790108,1610817720.43478,46,0.02,0,56801898,1619299892,0.02,0,56778318,1602349672,0.92,0,2612344968,74097615140
1,68,2024-12-19 11:00:00.000+0000,0.02,0,56818142,1630993242.9322,59,0.02,0,56833338,1642049155,0.02,0,56802946,1620065798,1.18,0,3352270378,96228601333
1,68,2024-12-19 13:00:00.000+0000,0.02,0,56938054.2586207,1677533423.39655,58,0.02,0,57170772,1690200564,0.02,0,56865826,1665733398,1.16,0,3302407147,97296938557
1,68,2024-12-19 17:00:00.000+0000,0.02,0,57291292,1782216284.42857,21,0.02,0,57296532,1786238312,0.02,0,57286052,1778190039,0.42,0,1203117132,37426541973
1,68,2024-12-19 18:00:00.000+0000,0.02,0,57312776,1798115795.30508,59,0.02,0,57327972,1808841709,0.02,0,57297580,1787040596,1.18,0,3381453784,106088831923
1,68,2024-12-23 10:00:00.000+0000,0.01,0,60080020,3181307120.92982,57,0.01,0,60094692,3188629514,0.01,0,60065348,3174212429,0.57,0,3424561140,181334505893
1,68,2024-12-23 11:00:00.000+0000,0.01,0,60105244.2758621,3194341693.03448,29,0.01,0,60126132,3205678248,0.01,0,60095740,3189225842,0.29,0,1743052084,92635909098
1,68,2024-12-23 12:00:00.000+0000,0.01,0,60139666.5365854,3213103802.36585,41,0.01,0,60157048,3223014503,0.01,0,60127180,3206210088,0.41,0,2465726328,131737255897
1,68,2024-12-23 14:00:00.000+0000,0.01,0,60212333.3164557,3254021343.01266,79,0.01,0,60220452,3258502549,0.01,0,60209710,3252556326,0.79,0,4756774332,257067686098
1,68,2024-12-23 15:00:00.000+0000,0.01,0,60237023.5,3267405627.875,56,0.01,0,60251892,3275305740,0.01,0,60221500,3259063144,0.56,0,3373273316,182974715161
1,68,2024-12-23 18:00:00.000+0000,0.01,0,60341758,3322528972.05556,18,0.01,0,60346212,3324839191,0.01,0,60337304,3320228106,0.18,0,1086151644,59805521497
1,68,2024-12-24 10:00:00.000+0000,0.01,0,60837462,3543441210.1087,46,0.01,0,60849252,3549484945,0.01,0,60825672,3537535313,0.46,0,2798523252,162998295665
1,68,2024-12-24 11:00:00.000+0000,0.01,0,60865496,3557443152.44068,59,0.01,0,60880692,3564789123,0.01,0,60850300,3550164709,0.59,0,3591064264,209889145994
1,69,2024-12-18 11:00:00.000+0000,0,0,1425737921,2878219625.69048,42,0,0,1425748253,2882231889,0,0,1425727589,2874290211,0,0,59880992682,120885224279
1,69,2024-12-18 15:00:00.000+0000,0,0,1425858629,2923674682.5814,43,0,0,1425869213,2927637689,0,0,1425848045,2919670668,0,0,61311921047,125718011351
1,69,2024-12-19 10:00:00.000+0000,0,0,1426432433,3131013845.32609,46,0,0,1426443773,3135248699,0,0,1426421093,3126903404,0,0,65615891918,144026636885
1,69,2024-12-19 11:00:00.000+0000,0,0,1426459397,3140987411.72881,59,0,0,1426474013,3146369269,0,0,1426444781,3135620358,0,0,84161104423,185318257292
1,69,2024-12-19 13:00:00.000+0000,0,0,1426520196.98276,3163880243.72414,58,0,0,1426534978,3169829634,0,0,1426505261,3158112199,0,0,82738171425,183505054136
1,69,2024-12-19 17:00:00.000+0000,0,0,1426650898,3213058396.85714,21,0,0,1426655938,3214904421,0,0,1426645858,3211215157,0,0,29959668858,67474226334
1,69,2024-12-19 18:00:00.000+0000,0,0,1426671562,3220701096.27119,59,0,0,1426686178,3226208164,0,0,1426656946,3215276633,0,0,84173622158,190021364680
1,69,2024-12-23 10:00:00.000+0000,0,0,1429333186,3754130931.22807,57,0,0,1429347298,3756550330,0,0,1429319074,3751949745,0,0,81471991602,213985463080
1,69,2024-12-23 11:00:00.000+0000,0,0,1429357447.51724,3758429750.2069,29,0,0,1429377538,3762271492,0,0,1429348306,3756723798,0,0,41451365978,108994462756
1,69,2024-12-23 12:00:00.000+0000,0,0,1429390555.95122,3764721405.07317,41,0,0,1429407274,3767916890,0,0,1429378546,3762450470,0,0,58605012794,154353577608
1,69,2024-12-23 14:00:00.000+0000,0,0,1429460407.72152,3777366063.77215,79,0,0,1429468258,3778718371,0,0,1429457674,3776914415,0,0,112927372210,298411919038
1,69,2024-12-23 15:00:00.000+0000,0,0,1429484197,3781511185.30357,56,0,0,1429498498,3783852101,0,0,1429469266,3778937272,0,0,80051115032,211764626377
1,69,2024-12-23 18:00:00.000+0000,0,0,1429584934,3797163026,18,0,0,1429589218,3797852671,0,0,1429580650,3796492990,0,0,25732528812,68348934468
1,69,2024-12-24 10:00:00.000+0000,0,0,1430061718,3864538193.23913,46,0,0,1430073058,3866242743,0,0,1430050378,3862867592,0,0,65782839028,177768756889
1,69,2024-12-24 11:00:00.000+0000,0,0,1430088682,3868629178.67797,59,0,0,1430103298,3870817688,0,0,1430074066,3866401379,0,0,84375232238,228249121542
1,70,2024-12-18 11:00:00.000+0000,0.01,0,29638362,2646080839.47619,42,0.01,0,29649063,2649743854,0.01,0,29627661,2642384479,0.42,0,1244811204,111135395258
1,70,2024-12-18 15:00:00.000+0000,0.01,0,29763381,2688887580.30233,43,0.01,0,29774343,2692670704,0.01,0,29752419,2685076737,0.43,0,1279825383,115622165953
1,70,2024-12-19 10:00:00.000+0000,0,0,30357678,2891976010.69565,46,0,0,30369423,2896010001,0,0,30345933,2887986743,0,0,1396453188,133030896492
1,70,2024-12-19 11:00:00.000+0000,0,0,30385605,2901481479.54237,59,0,0,30400743,2906691973,0,0,30370467,2896361904,0,0,1792750695,171187407293
1,70,2024-12-19 13:00:00.000+0000,0,0,30448572.7413793,2923103965.27586,58,0,0,30463868,2928742073,0,0,30433107,2917630788,0,0,1766017219,169540029986
1,70,2024-12-19 17:00:00.000+0000,0,0,30583928,2969748349.28571,21,0,0,30589148,2971510654,0,0,30578708,2967980996,0,0,642262488,62364715335
1,70,2024-12-19 18:00:00.000+0000,0,0,30605330,2977119183.71186,59,0,0,30620468,2982455219,0,0,30590192,2971869155,0,0,1805714470,175650031839
1,70,2024-12-23 10:00:00.000+0000,0,0,33362012,3495525432.01754,57,0,0,33376628,3497409427,0,0,33347396,3493637181,0,0,1901634684,199244949625
1,70,2024-12-23 11:00:00.000+0000,0,0,33387140,3498817254.06897,29,0,0,33407948,3501703687,0,0,33377672,3497554615,0,0,968227060,101465700368
1,70,2024-12-23 12:00:00.000+0000,0,0,33421430.8780488,3503600899.12195,41,0,0,33438746,3506148206,0,0,33408992,3501852589,0,0,1370278666,143647636864
1,70,2024-12-23 14:00:00.000+0000,0,0,33493764.1392405,3514255547.78481,79,0,0,33501908,3515449387,0,0,33490946,3513841369,0,0,2646007367,277626188275
1,70,2024-12-23 15:00:00.000+0000,0,0,33518416.25,3517897635.07143,56,0,0,33533228,3519994070,0,0,33502952,3515650785,0,0,1877031310,197002267564
1,70,2024-12-23 18:00:00.000+0000,0,0,33622751,3532267872.05556,18,0,0,33627188,3532879244,0,0,33618314,3531636989,0,0,605209518,63580821697
1,70,2024-12-24 10:00:00.000+0000,0,0,34116563,3598405096.84783,46,0,0,34128308,3600077179,0,0,34104818,3596816081,0,0,1569361898,165526634455
1,70,2024-12-24 11:00:00.000+0000,0,0,34144490,3602300167.9661,59,0,0,34159628,3604337307,0,0,34129352,3600224198,0,0,2014524910,212535709910
1,71,2024-12-18 11:00:00.000+0000,0,0,58945231,4021291142.42857,42,0,0,58955973,4098086620,0,0,58934489,3946740168,0,0,2475699702,168894227982
1,71,2024-12-18 15:00:00.000+0000,0.013488372093,0,59070729,503043515.744186,43,0.02,0,59081733,583546589,0.01,0,59059725,423203975,0.58,0,2540041347,21630871177
1,71,2024-12-19 10:00:00.000+0000,0,0,59667303,1975508806.34783,46,0,0,59679093,2041984234,0,0,59655513,1915830410,0,0,2744695938,90873405092
1,71,2024-12-19 11:00:00.000+0000,0,0,59695337,2157090939.16949,59,0,0,59710533,2265741498,0,0,59680141,2049120167,0,0,3522024883,127268365411
1,71,2024-12-19 13:00:00.000+0000,0,0,59764164.7758621,2632479545.60345,58,0,0,59801056,2733979003,0,0,59743021,2517762829,0,0,3466321557,152683813645
1,71,2024-12-19 17:00:00.000+0000,0,0,59921576,3587404353.52381,21,0,0,59926816,3615261085,0,0,59916336,3557697416,0,0,1258353096,75335491424
1,71,2024-12-19 18:00:00.000+0000,0,0,59943060,3695856085.13559,59,0,0,59958256,3767052770,0,0,59927864,3620237759,0,0,3536640540,218055509023
1,71,2024-12-23 10:00:00.000+0000,0,0,62710304,4046466689.47368,57,0,0,62724976,4116577065,0,0,62695632,3992212950,0,0,3574487328,230648601300
1,71,2024-12-23 11:00:00.000+0000,0.0127586206897,0,62735528.2758621,3592657900.31034,29,0.1,0,62756416,4202654358,0,0,62726024,19535493,0.37,0,1819330320,104187079109
1,71,2024-12-23 12:00:00.000+0000,0.0482926829268,0,62769950.5365854,121812759.439024,41,0.08,0,62787332,238213213,0.03,0,62757464,36773736,1.98,0,2573567972,4994323137
1,71,2024-12-23 14:00:00.000+0000,0.01,0,62842610.6835443,564364848.518987,79,0.01,0,62850736,615233768,0.01,0,62839994,548142785,0.79,0,4964566244,44584823033
1,71,2024-12-23 15:00:00.000+0000,0.01,0,62867307.5,719394482.142857,56,0.01,0,62882176,809858727,0.01,0,62851784,622505786,0.56,0,3520569220,40286091000
1,71,2024-12-23 18:00:00.000+0000,0.01,0,62972042,1201281851.66667,18,0.01,0,62976496,1215375988,0.01,0,62967588,1187323654,0.18,0,1133496756,21623073330
1,71,2024-12-24 10:00:00.000+0000,0,0,63467746,1936956189.56522,46,0,0,63479536,1991815899,0,0,63455956,1890896343,0,0,2919516316,89099984720
1,71,2024-12-24 11:00:00.000+0000,0,0,63495780,2087624417.59322,59,0,0,63510976,2176272293,0,0,63480584,1998276194,0,0,3746251020,123169840638
1,72,2024-12-18 11:00:00.000+0000,0,0,1748150774,3210963871.85714,42,0,0,1748161516,3281747918,0,0,1748140032,3141197539,0,0,73422332508,134860482618
1,72,2024-12-18 15:00:00.000+0000,0,0,1748276272,3926250578.41861,43,0,0,1748287276,4001555938,0,0,1748265268,3851099108,0,0,75175879696,168828774872
1,72,2024-12-19 10:00:00.000+0000,0,0,1748872846,972806995.5,46,0,0,1748884636,1036083876,0,0,1748861056,915954391,0,0,80448150916,44749121793
1,72,2024-12-19 11:00:00.000+0000,0,0,1748900880,1146331862.66102,59,0,0,1748916076,1250098309,0,0,1748885684,1042945455,0,0,103185151920,67633579897
1,72,2024-12-19 13:00:00.000+0000,0,0,1748968810.87931,1603475545.10345,58,0,0,1749002264,1700628374,0,0,1748948564,1493115380,0,0,101440191031,93001581616
1,72,2024-12-19 17:00:00.000+0000,0,0,1749122784,2513395417.61905,21,0,0,1749128024,2539685998,0,0,1749117544,2485101529,0,0,36731578464,52781303770
1,72,2024-12-19 18:00:00.000+0000,0,0,1749144268,2614995773.57627,59,0,0,1749159464,2681969331,0,0,1749129072,2544315531,0,0,103199511812,154284750641
1,72,2024-12-23 10:00:00.000+0000,0,0,1751911512,2475056096.10526,57,0,0,1751926184,2541392893,0,0,1751896840,2423690561,0,0,99858956184,141078197478
1,72,2024-12-23 11:00:00.000+0000,0,0,1751936736.27586,2606335715.93103,29,0,0,1751957624,2738335003,0,0,1751927232,2547680008,0,0,50806165352,75583735762
1,72,2024-12-23 12:00:00.000+0000,0,0,1751971158.53659,2825837287.56098,41,0,0,1751988540,2935676943,0,0,1751958672,2745385235,0,0,71830817500,115859328790
1,72,2024-12-23 14:00:00.000+0000,0,0,1752043792.1519,3246743148.46835,79,0,0,1752051944,3295577275,0,0,1752040940,3231166348,0,0,138411459580,256492708729
1,72,2024-12-23 15:00:00.000+0000,0,0,1752068515.5,3394831714,56,0,0,1752083384,3481211687,0,0,1752052992,3302539120,0,0,98115836868,190110575984
1,72,2024-12-23 18:00:00.000+0000,0,0,1752173250,3850345243.44444,18,0,0,1752177704,3863635772,0,0,1752168796,3837224584,0,0,31539118500,69306214382
1,72,2024-12-24 10:00:00.000+0000,0,0,1752668954,232353082.521739,46,0,0,1752680744,284800469,0,0,1752657164,188766040,0,0,80622771884,10688241796
1,72,2024-12-24 11:00:00.000+0000,0,0,1752696988,375399310.915254,59,0,0,1752712184,459350387,0,0,1752681792,291023459,0,0,103409122292,22148559344
1,97,2024-12-18 11:00:00.000+0000,0,0,2289171329,2100358173.04762,42,0,0,4211581773,4273378817,0,0,192528211,47618858,0,0,96145195818,88215043268
1,97,2024-12-18 15:00:00.000+0000,0,0,2178958464.44186,2211676766.2093,43,0,0,4181641995,4222346178,0,0,17373538,100430479,0,0,93695213971,95102100947
1,97,2024-12-19 10:00:00.000+0000,0,0,2414402703.95652,2166711757.41304,46,0,0,4291846571,4191661682,0,0,176394346,22691929,0,0,111062524382,99668740841
1,97,2024-12-19 11:00:00.000+0000,0,0,2021971659.88136,2135725821.50847,59,0,0,4219061733,4233372735,0,0,34574399,42917696,0,0,119296327933,126007823469
1,97,2024-12-19 13:00:00.000+0000,0,0,2354311817.2931,2174798678.01724,58,0,0,4282022286,4243154429,0,0,10870741,131811136,0,0,136550085403,126138323325
1,97,2024-12-19 17:00:00.000+0000,0,0,1742466821.66667,2329425770.95238,21,0,0,4272576085,4259571054,0,0,137265999,248681794,0,0,36591803255,48917941190
1,97,2024-12-19 18:00:00.000+0000,0,0,2017258820,2124398629.42373,59,0,0,4289837975,4291181816,0,0,13539607,61388392,0,0,119018270380,125339519136
1,97,2024-12-23 10:00:00.000+0000,0,0,1922556656.49123,2402482814.66667,57,0,0,4272421816,4251630620,0,0,11693409,114493546,0,0,109585729420,136941520436
1,97,2024-12-23 11:00:00.000+0000,0,0,2238592600.82759,2673509406.03448,29,0,0,4234118104,4201073132,0,0,176754135,54226234,0,0,64919185424,77531772775
1,97,2024-12-23 12:00:00.000+0000,0,0,2084892548.5122,2273865106.04878,41,0,0,4135817433,4114517865,0,0,45771246,1102351,0,0,85480594489,93228469348
1,97,2024-12-23 14:00:00.000+0000,0,0,2761566752.10127,2111004342.44304,79,0,0,4278226653,4226987444,0,0,55635051,67130992,0,0,218163773416,166769343053
1,97,2024-12-23 15:00:00.000+0000,0,0,2137299298.19643,2019354470.01786,56,0,0,4293876315,4176186449,0,0,47176725,41102070,0,0,119688760699,113083850321
1,97,2024-12-23 18:00:00.000+0000,0,0,2226870919.66667,2310679742.11111,18,0,0,4256817076,4132014225,0,0,196935065,129261996,0,0,40083676554,41592235358
1,97,2024-12-24 10:00:00.000+0000,0,0,2141854729.32609,2055778085.3913,46,0,0,4199292036,4090368487,0,0,144907508,30061229,0,0,98525317549,94565791928
1,97,2024-12-24 11:00:00.000+0000,0,0,1856752169.11864,2265069458.54237,59,0,0,4217189722,4277759404,0,0,9031932,104538870,0,0,109548377978,133639098054
1,98,2024-12-18 11:00:00.000+0000,0.01,0,43619373.5714286,3199661266.61905,42,0.01,0,43633834,3202254134,0.01,0,43604820,3197279634,0.42,0,1832013690,134385773198
1,98,2024-12-18 15:00:00.000+0000,0.01,0,43788509.627907,3231197108.62791,43,0.01,0,43803354,3234128820,0.01,0,43773688,3228381569,0.43,0,1882905914,138941475671
1,98,2024-12-19 10:00:00.000+0000,0.01,0,44590877.8695652,3297452889.8913,46,0.01,0,44606944,3300195466,0.01,0,44574996,3294839286,0.46,0,2051180382,151682832935
1,98,2024-12-19 11:00:00.000+0000,0.01,0,44628747.3220339,3304717323.49153,59,0.01,0,44649324,3308842511,0.01,0,44608248,3300565406,0.59,0,2633096092,194978322086
1,98,2024-12-19 13:00:00.000+0000,0.01,0,44714014.8965517,3319809064.46552,58,0.01,0,44734340,3323177787,0.01,0,44693008,3316396933,0.58,0,2593412864,192548925739
1,98,2024-12-19 17:00:00.000+0000,0.01,0,44896641.4285714,3354776768.66667,21,0.01,0,44903534,3356085687,0.01,0,44889516,3353506440,0.21,0,942829470,70450312142
1,98,2024-12-19 18:00:00.000+0000,0.01,0,44925320.7457627,3359573926.84746,59,0.01,0,44945588,3362529128,0.01,0,44905164,3356272068,0.59,0,2650593924,198214861684
1,98,2024-12-23 10:00:00.000+0000,0,0,48646517.2982456,3610281769.50877,57,0,0,48666226,3613236056,0,0,48626780,3607500528,0,0,2772851486,205786060862
1,98,2024-12-23 11:00:00.000+0000,0,0,48680378.8965517,3615331097.27586,29,0,0,48708280,3619238376,0,0,48667530,3613434377,0,0,1411730988,104844601821
1,98,2024-12-23 12:00:00.000+0000,0,0,48726520.097561,3621956164,41,0,0,48750008,3625847148,0,0,48709584,3619470389,0,0,1997787324,148500202724
1,98,2024-12-23 14:00:00.000+0000,0,0,48824534.0759494,3636916631.68354,79,0,0,48835420,3639057258,0,0,48820750,3636299881,0,0,3857138192,287316413903
1,98,2024-12-23 15:00:00.000+0000,0,0,48857483.2142857,3643044868.67857,56,0,0,48877474,3646394584,0,0,48836724,3639343949,0,0,2736019060,204010512646
1,98,2024-12-23 18:00:00.000+0000,0,0,48998474.3333333,3662757516.55556,18,0,0,49004288,3663448159,0,0,48992552,3662123330,0,0,881972538,65929635298
1,98,2024-12-24 10:00:00.000+0000,0,0,49665104.1739131,3701996817.08696,46,0,0,49681064,3704279184,0,0,49649116,3699639493,0,0,2284594792,170291853586
1,98,2024-12-24 11:00:00.000+0000,0,0,49702784.440678,3707391779.94915,59,0,0,49723118,3710302724,0,0,49682368,3704460560,0,0,2932464282,218736115017
1,99,2024-12-18 11:00:00.000+0000,0.01,0,47619294.1428571,1765372397,42,0.01,0,47634448,1766007094,0.01,0,47604352,1764769036,0.42,0,2000010354,74145640674
1,99,2024-12-18 15:00:00.000+0000,0.01,0,47796516.2325581,1773731371.2093,43,0.01,0,47811946,1774516067,0.01,0,47781166,1772978998,0.43,0,2055250198,76270448962
1,99,2024-12-19 10:00:00.000+0000,0.01,0,48638329.5217391,1808521463.67391,46,0.01,0,48654976,1809248113,0.01,0,48621802,1807752913,0.46,0,2237363158,83191987329
1,99,2024-12-19 11:00:00.000+0000,0.01,0,48677924.779661,1810318707.62712,59,0.01,0,48699436,1811332675,0.01,0,48656344,1809305832,0.59,0,2871997562,106808803750
1,99,2024-12-19 13:00:00.000+0000,0.01,0,48767069.3448276,1814517204.96552,58,0.01,0,48788270,1815537521,0.01,0,48745264,1813452123,0.58,0,2828490022,105241997888
1,99,2024-12-19 17:00:00.000+0000,0.01,0,48958472,1823426174.57143,21,0.01,0,48965768,1823778081,0.01,0,48951062,1823081437,0.21,0,1028127912,38291949666
1,99,2024-12-19 18:00:00.000+0000,0.01,0,48988612.440678,1824849476.25424,59,0.01,0,49009886,1825890426,0.01,0,48967478,1823844285,0.59,0,2890328134,107666119099
1,99,2024-12-23 10:00:00.000+0000,0.01,0,53188275.1929825,2020875138.12281,57,0.01,0,53210310,2021963684,0.01,0,53166150,2019831538,0.57,0,3031731686,115189882873
1,99,2024-12-23 11:00:00.000+0000,0.01,0,53226337.0344828,2022803033.34483,29,0.01,0,53257782,2024680092,0.01,0,53211782,2022042915,0.29,0,1543563774,58661287967
1,99,2024-12-23 12:00:00.000+0000,0.01,0,53278560.5365854,2025881914.04878,41,0.01,0,53304886,2027465964,0.01,0,53259622,2024785688,0.41,0,2184420982,83061158476
1,99,2024-12-23 14:00:00.000+0000,0.01,0,53388934.4050633,2032251187.82279,79,0.01,0,53401302,2032972001,0.01,0,53384742,2032010658,0.79,0,4217725818,160547843838
